Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,Total Guest,HasChildren,HasBabies,Total Stay Duration,Revenue,TotalPreviousBookings,CancellationRate,BookingChangeRate
37134,0,281,2017,June,22,1,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,86.7,0,2,Check-Out,2017-06-08,2,0,0,7,606.9,0,0.0,0.0
37135,0,205,2017,June,23,4,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,80.0,0,2,Check-Out,2017-06-08,2,0,0,4,320.0,0,0.0,0.0
37136,0,17,2017,June,23,4,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126.0,0,1,Check-Out,2017-06-08,2,0,0,4,504.0,0,0.0,0.0
37137,0,1,2017,June,23,6,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,123.5,0,0,Check-Out,2017-06-08,2,0,0,2,247.0,0,0.0,0.0
37138,0,127,2017,May,22,29,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,97.2,0,0,Check-Out,2017-06-08,2,0,0,10,972.0,0,0.0,0.0
37139,0,191,2017,June,23,4,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.5,0,0,Check-Out,2017-06-08,2,0,0,4,258.0,0,0.0,0.0
37140,0,216,2017,May,22,29,3,7,3,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,112.57,0,2,Check-Out,2017-06-08,3,0,0,10,1125.6999999999998,0,0.0,0.0
37141,0,181,2017,June,23,4,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.5,0,0,Check-Out,2017-06-08,2,0,0,4,258.0,0,0.0,0.0
37142,0,205,2017,June,23,4,2,2,1,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55.5,0,1,Check-Out,2017-06-08,1,0,0,4,222.0,0,0.0,0.0
37143,0,205,2017,June,23,4,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.0,0,1,Check-Out,2017-06-08,2,0,0,4,252.0,0,0.0,0.0
37144,0,50,2017,June,23,8,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,165.0,0,0,Check-Out,2017-06-09,2,0,0,1,165.0,0,0.0,0.0
37145,0,142,2017,June,22,2,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,98.4,0,0,Check-Out,2017-06-09,2,0,0,7,688.8000000000001,0,0.0,0.0
37146,0,313,2017,June,23,4,2,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.56,1,0,Check-Out,2017-06-09,2,0,0,5,397.8,0,0.0,0.0
37147,0,2,2017,June,23,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2017-06-09,1,0,0,1,75.0,0,0.0,0.0
37148,0,56,2017,June,22,2,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.57,1,1,Check-Out,2017-06-09,2,0,0,7,1046.99,0,0.0,0.0
37149,0,4,2017,June,23,6,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,128.0,0,0,Check-Out,2017-06-09,1,0,0,3,384.0,0,0.0,0.0
37150,0,67,2017,June,23,4,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.4,0,2,Check-Out,2017-06-09,2,0,0,5,702.0,0,0.0,0.0
37152,0,0,2017,June,23,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2017-06-09,1,0,0,1,75.0,0,0.0,0.0
37153,0,342,2017,June,23,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,89.25,0,2,Check-Out,2017-06-09,2,0,0,4,357.0,0,0.0,0.0029154518950437
37154,0,0,2017,June,23,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2017-06-09,1,0,0,1,75.0,0,0.0,0.0
37155,0,322,2017,June,23,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,74.25,0,2,Check-Out,2017-06-09,2,0,0,3,222.75,0,0.0,0.0030959752321981
37156,0,274,2017,June,23,6,0,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,93.6,0,0,Check-Out,2017-06-09,2,0,0,3,280.79999999999995,0,0.0,0.0
37157,0,264,2017,June,23,6,0,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,99.0,0,0,Check-Out,2017-06-09,2,0,0,3,297.0,0,0.0,0.0
37158,0,21,2017,June,22,2,2,5,2,1,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,113.75,0,0,Check-Out,2017-06-09,3,1,0,7,796.25,0,0.0,0.0
37159,0,2,2017,June,23,7,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,70.0,0,0,Check-Out,2017-06-09,1,0,0,2,140.0,0,0.0,0.0
37160,0,40,2017,June,23,5,1,3,2,0,0,BB,CN,Direct,Direct,0,0,0,G,G,2,No Deposit,0,Transient,231.5,1,0,Check-Out,2017-06-09,2,0,0,4,926.0,0,0.0,0.048780487804878
37161,0,128,2017,June,23,7,0,2,2,2,0,BB,IRL,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,119.88,0,0,Check-Out,2017-06-09,4,1,0,2,239.76,0,0.0,0.0
37162,0,322,2017,June,23,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,94.25,0,1,Check-Out,2017-06-09,2,0,0,4,377.0,0,0.0,0.0030959752321981
37163,0,318,2017,June,22,2,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,96.91,1,0,Check-Out,2017-06-09,2,0,0,7,678.37,0,0.0,0.0
37164,0,2,2017,June,23,6,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,180.33,0,1,Check-Out,2017-06-09,2,0,0,3,540.99,0,0.0,0.0
37165,0,146,2017,May,22,31,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,102.38,0,1,Check-Out,2017-06-09,2,0,0,9,921.42,0,0.0,0.0
37166,0,295,2017,May,22,30,2,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.1,0,2,Check-Out,2017-06-09,2,0,0,10,821.0,0,0.0,0.0
37167,0,141,2017,June,23,6,0,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,126.0,0,2,Check-Out,2017-06-09,2,0,0,3,378.0,0,0.0,0.0
37168,0,148,2017,June,22,2,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,56.7,0,0,Check-Out,2017-06-09,2,0,0,7,396.9,0,0.0,0.0
37169,0,41,2017,June,22,3,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,189.0,0,1,Check-Out,2017-06-10,2,0,0,7,1323.0,0,0.0,0.0
37170,0,261,2017,June,22,3,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,68.4,0,0,Check-Out,2017-06-10,2,0,0,7,478.80000000000007,0,0.0,0.0
37171,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.25,0,1,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0
37172,0,67,2017,June,22,3,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,171.0,0,1,Check-Out,2017-06-10,2,0,0,7,1197.0,0,0.0,0.0147058823529411
37173,0,23,2017,June,23,4,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,65.0,0,0,Check-Out,2017-06-10,2,0,0,6,390.0,0,0.0,0.0
37174,0,113,2017,June,22,2,2,6,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,145.0,0,1,Check-Out,2017-06-10,2,0,0,8,1160.0,0,0.0,0.0
37175,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.25,0,1,Check-Out,2017-06-10,2,0,0,7,533.75,0,0.0,0.0
37176,0,24,2017,June,23,8,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.5,0,0,Check-Out,2017-06-10,2,0,0,2,139.0,0,0.0,0.0
37177,0,1,2017,June,23,10,1,1,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,135.0,0,0,Check-Out,2017-06-12,2,0,0,2,270.0,0,0.0,0.0
37178,0,319,2017,June,22,3,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient,74.25,0,0,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0125
37180,0,254,2017,June,22,2,2,6,2,0,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,125.0,0,4,Check-Out,2017-06-10,2,0,0,8,1000.0,0,0.0,0.0
37181,0,241,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient,95.6,0,2,Check-Out,2017-06-10,2,0,0,7,669.1999999999999,0,0.0,0.0082644628099173
37182,0,275,2017,June,22,3,2,5,2,1,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,99.24,0,3,Check-Out,2017-06-10,3,1,0,7,694.68,0,0.0,0.0
37184,0,0,2017,June,23,9,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,127.0,0,0,Check-Out,2017-06-10,1,0,0,1,127.0,0,0.0,0.0
37185,0,322,2017,June,23,6,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,74.25,0,1,Check-Out,2017-06-10,2,0,0,4,297.0,0,0.0,0.0030959752321981
37186,0,320,2017,June,23,4,2,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,68.83,0,0,Check-Out,2017-06-10,2,0,0,6,412.98,0,0.0,0.0
37187,0,176,2017,June,23,6,0,4,3,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,142.5,0,1,Check-Out,2017-06-10,3,0,0,4,570.0,0,0.0,0.0
37188,0,24,2017,June,23,8,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.0,0,0,Check-Out,2017-06-10,2,0,0,2,132.0,0,0.0,0.0
37189,0,1,2017,June,23,10,0,1,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,135.0,0,0,Check-Out,2017-06-11,2,0,0,1,135.0,0,0.0,0.0
37190,0,23,2017,June,23,8,0,2,2,0,0,BB,DEU,Complementary,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,0.0,0,1,Check-Out,2017-06-10,2,0,0,2,0.0,0,0.0,0.0416666666666666
37191,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.25,0,2,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0
37192,0,289,2017,June,22,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,61.11,0,0,Check-Out,2017-06-10,2,0,0,7,427.77,0,0.0,0.0
37193,0,319,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.25,0,3,Check-Out,2017-06-10,2,0,0,7,533.75,0,0.0,0.0
37194,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,88.2,0,1,Check-Out,2017-06-10,2,0,0,7,617.4,0,0.0,0.0
37195,0,319,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.25,0,1,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0
37196,0,319,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.25,0,2,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0
37197,0,28,2017,June,23,9,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,0,Check-Out,2017-06-10,2,0,0,1,112.0,0,0.0,0.0
37198,0,1,2017,June,23,10,2,1,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,135.0,0,0,Check-Out,2017-06-13,2,0,0,3,405.0,0,0.0,0.0
37199,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,88.2,0,0,Check-Out,2017-06-10,2,0,0,7,617.4,0,0.0,0.0
37200,0,0,2017,June,23,9,0,1,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,0,Check-Out,2017-06-10,2,0,0,1,135.0,0,0.0,0.0
37201,0,321,2017,June,23,4,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,74.25,0,2,Check-Out,2017-06-10,2,0,0,6,445.5,0,0.0,0.0093167701863354
37202,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient,74.25,0,1,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0093457943925233
37203,0,320,2017,June,23,5,1,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,74.25,0,1,Check-Out,2017-06-10,2,0,0,5,371.25,0,0.0,0.0031152647975077
37204,0,320,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,74.25,0,1,Check-Out,2017-06-10,2,0,0,7,519.75,0,0.0,0.0
37205,0,41,2017,June,22,3,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,172.0,0,1,Check-Out,2017-06-10,2,0,0,7,1204.0,0,0.0,0.0
37206,0,319,2017,June,22,3,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,68.54,0,0,Check-Out,2017-06-10,2,0,0,7,479.78,0,0.0,0.0
37207,0,24,2017,June,23,8,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient,66.0,1,0,Check-Out,2017-06-10,2,0,0,2,132.0,0,0.0,0.0
37208,0,1,2017,June,23,10,1,1,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,149.0,1,0,Check-Out,2017-06-12,2,0,0,2,298.0,0,0.0,0.0
37209,0,296,2017,May,22,28,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,98.4,0,0,Check-Out,2017-06-11,2,0,0,14,1377.6,0,0.0,0.0
37210,0,247,2017,June,23,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.6,0,2,Check-Out,2017-06-11,2,0,0,7,669.1999999999999,0,0.0,0.0
37211,0,131,2017,June,22,1,2,8,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,102.8,0,1,Check-Out,2017-06-11,2,0,0,10,1028.0,0,0.0,0.0
37213,0,277,2017,May,22,28,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,58.7,0,0,Check-Out,2017-06-11,2,0,0,14,821.8000000000001,0,0.0,0.0
37214,0,137,2017,June,23,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,70.4,0,0,Check-Out,2017-06-11,2,0,0,7,492.80000000000007,0,0.0,0.0
37215,0,96,2017,June,23,4,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,155.0,0,0,Check-Out,2017-06-11,2,0,0,7,1085.0,0,0.0,0.0
37216,0,327,2017,June,23,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,56.7,0,1,Check-Out,2017-06-11,2,0,0,7,396.9,0,0.0,0.0
37217,0,159,2017,June,23,10,0,1,2,0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2017-06-11,2,0,0,1,80.0,0,0.0,0.0
37221,0,145,2017,June,23,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,70.4,0,0,Check-Out,2017-06-11,2,0,0,7,492.80000000000007,0,0.0,0.0
37222,0,0,2017,June,23,10,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,135.0,0,0,Check-Out,2017-06-11,2,0,0,1,135.0,0,0.0,1.0
37223,0,115,2017,May,22,31,2,9,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,140.21,0,0,Check-Out,2017-06-11,2,0,0,11,1542.3100000000002,0,0.0,0.0
37224,0,89,2017,June,23,9,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,Check-Out,2017-06-11,2,0,0,2,270.0,0,0.0,0.0
37225,0,0,2017,June,23,10,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,135.0,0,0,Check-Out,2017-06-11,2,0,0,1,135.0,0,0.0,0.0
37226,0,26,2017,June,23,10,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.0,0,0,Check-Out,2017-06-11,2,0,0,1,66.0,0,0.0,0.0
37227,0,16,2017,June,23,9,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107.0,1,0,Check-Out,2017-06-11,2,0,0,2,214.0,0,0.0,0.0
37228,0,129,2017,June,23,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient-Party,108.56,0,2,Check-Out,2017-06-11,2,0,0,7,759.9200000000001,0,0.0,0.0
37229,0,14,2017,June,23,10,0,1,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,93.0,0,0,Check-Out,2017-06-11,2,0,0,1,93.0,0,0.0,0.0
37230,0,7,2017,June,23,8,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,1,Check-Out,2017-06-11,2,0,0,3,420.0,0,0.0,0.0
37231,0,19,2017,June,23,9,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,154.0,1,1,Check-Out,2017-06-11,2,0,0,2,308.0,0,0.0,0.0
37232,0,3,2017,June,23,5,1,5,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133.33,0,1,Check-Out,2017-06-11,2,0,0,6,799.98,0,0.0,0.0
37233,0,2,2017,June,23,9,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,140.0,0,0,Check-Out,2017-06-11,2,0,0,2,280.0,0,0.0,0.0
37234,0,0,2017,June,23,9,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,149.0,1,0,Check-Out,2017-06-11,2,0,0,2,298.0,0,0.0,0.0
37235,0,22,2017,June,23,10,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,1,Check-Out,2017-06-11,2,0,0,1,126.0,0,0.0,0.0
37236,0,24,2017,June,23,8,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,135.0,0,0,Check-Out,2017-06-11,2,0,0,3,405.0,0,0.0,0.0
37238,0,18,2017,June,23,9,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,164.0,1,1,Check-Out,2017-06-11,2,0,0,2,328.0,0,0.0,0.0
37239,0,4,2017,June,23,10,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,149.0,1,0,Check-Out,2017-06-11,2,0,0,1,149.0,0,0.0,0.0
37240,0,66,2017,June,23,8,0,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,137.6,0,1,Check-Out,2017-06-11,2,0,0,3,412.8,0,0.0,0.0
37241,0,45,2017,June,23,9,0,2,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,172.0,0,0,Check-Out,2017-06-11,3,0,1,2,344.0,0,0.0,0.0217391304347826
37242,0,45,2017,June,23,9,0,2,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,147.0,0,1,Check-Out,2017-06-11,1,0,0,2,294.0,0,0.0,0.0
37243,0,300,2017,June,23,4,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,95.6,0,1,Check-Out,2017-06-11,2,0,0,7,669.1999999999999,0,0.0,0.0033222591362126
37244,0,33,2017,June,23,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,118.0,1,2,Check-Out,2017-06-11,2,0,0,1,118.0,0,0.0,0.0
37245,0,33,2017,June,23,10,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,130.0,0,2,Check-Out,2017-06-17,2,0,0,7,910.0,0,0.0,0.0
37246,0,23,2017,June,23,10,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,154.0,1,1,Check-Out,2017-06-11,2,0,0,1,154.0,0,0.0,0.0
37248,0,58,2017,June,23,9,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,76.0,0,2,Check-Out,2017-06-11,2,0,0,2,152.0,0,0.0,0.0
37249,0,320,2017,June,23,4,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,60.43,0,0,Check-Out,2017-06-11,2,0,0,7,423.01,0,0.0,0.0031152647975077
37250,0,10,2017,June,23,10,0,1,2,0,0,HB,MDV,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient,192.0,0,1,Check-Out,2017-06-11,2,0,0,1,192.0,0,0.0,0.3636363636363636
37251,0,39,2017,June,23,4,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,95.0,0,0,Check-Out,2017-06-11,2,0,0,7,665.0,0,0.0,0.0
37252,0,129,2017,June,23,4,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient-Party,108.56,0,2,Check-Out,2017-06-11,2,0,0,7,759.9200000000001,0,0.0,0.0
37253,0,21,2017,June,23,9,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,126.0,0,1,Check-Out,2017-06-11,2,0,0,2,252.0,0,0.0,0.0
37254,0,21,2017,June,23,9,0,2,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,126.0,0,1,Check-Out,2017-06-11,3,0,1,2,252.0,0,0.0,0.0454545454545454
37255,0,3,2017,June,23,9,0,2,2,2,0,BB,ROU,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,182.0,1,0,Check-Out,2017-06-11,4,1,0,2,364.0,0,0.0,0.0
37256,0,237,2017,June,24,11,2,4,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,49.95,0,0,Check-Out,2017-06-17,1,0,0,6,299.70000000000005,0,0.0,0.0
37257,0,32,2017,June,23,8,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,166.75,1,1,Check-Out,2017-06-12,2,0,0,4,667.0,0,0.0,0.0
37258,0,32,2017,June,23,8,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,142.0,0,2,Check-Out,2017-06-12,2,0,0,4,568.0,0,0.0,0.0
37259,0,290,2017,May,22,29,4,10,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,51.95,0,0,Check-Out,2017-06-12,1,0,0,14,727.3000000000001,0,0.0,0.0
37260,0,290,2017,May,22,29,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,85.7,0,0,Check-Out,2017-06-12,2,0,0,14,1199.8,0,0.0,0.0
37261,0,166,2017,May,22,29,4,10,1,0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,78.95,0,0,Check-Out,2017-06-12,1,0,0,14,1105.3,0,0.0,0.0
37262,0,108,2017,June,23,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,0,Transient,164.0,1,0,Check-Out,2017-06-12,2,0,0,3,492.0,0,0.0,0.0
37263,0,18,2017,June,23,9,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,63.0,0,0,Check-Out,2017-06-12,2,0,0,3,189.0,0,0.0,0.0
